src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INV0387TP8R,0.30190186,0.18392116,0.30041558,-0.05526477,-0.012812,0.95730551,-0.17372881,-0.24589662,-0.03024109,0.38121656,0.00603726,0.11787332,0.13643709,-0.24663951,0.41194666,-0.09830806,-0.10221095,0.13710241,0.08992035,0.03046295,0.30122872,-0.0392163,-0.06611252,-0.01066272,0.10836899,-0.0815635,0.02345391,0.05798966,-0.15382479,-0.15647318,0.25473536,0.1149021,0.06007042,0.00470399,0.05646838,0.61837541,-0.05303256,0.05072498,0.07737093,0.08218678,-0.09369344,0.11535598,0.03749477,-0.13686759,0.41325194,0.20519093,0.17773856,-0.17050108,-0.18449664,0.12444541,-0.19002722,-0.05297085,-0.11584484,-0.14995991,0.38773278,0.19494644,0.11679971,-0.21340278,-0.09888207,0.02482188,-0.16546817,-0.01790034,-0.11975271,-0.07953127,0.22412641,0.58598697,0.02262555,-0.0290026,-0.16905217,0.14419446,-0.19710866,0.02610072,0.04608345,-0.15888522,0.11776311,-0.06351757,0.02993452,0.25930195,0.13157428,0.14440847,0.08450071,-0.25605616,0.04825617,-0.12583678,-0.07053723,-0.00060753,-0.03883314,0.05950883,0.06426331,-0.10811182,0.47732602
NDAR_INV03CV8RDT,0.20341041,0.08886822,0.25972466,-0.00132234,0.12888579,0.96461266,0.01398674,-0.12398156,-0.12303578,0.26056792,-0.03872366,0.06595671,0.05496807,-0.10532945,0.1983618,0.03539151,-0.02847142,0.04209944,0.05626037,0.09899938,0.30918566,-0.00369199,-0.04967054,-0.07343706,0.08435062,-0.03196184,0.01588549,0.05655122,-0.07901547,-0.17508426,0.09272401,0.07992837,-0.04861194,-0.06003288,0.06410059,0.63253708,0.08414376,0.17367259,0.17971544,-0.05348265,0.12805413,0.25314741,-0.01003926,-0.13106179,0.5019192,0.01644506,0.07511941,-0.05734911,-0.08063244,0.09830379,-0.03130349,-0.02962844,-0.11141724,-0.03535885,0.19811291,0.0710001,0.06853549,-0.07192931,-0.0228123,0.05003001,-0.03387652,-0.00842444,-0.10252888,-0.0164308,0.11896955,0.13229025,0.00950131,-0.06251705,-0.14585376,0.19363734,-0.15515581,-0.05468212,0.08280328,0.00329411,-0.08221827,-0.07286829,-0.02227347,0.32705871,-0.06155749,-0.00231383,0.06998795,-0.2071516,-0.02642196,-0.19042295,-0.06785772,0.09763326,-0.11791065,-0.00525763,-0.04914395,-0.10274693,0.47032393
NDAR_INV040B4TRC,0.25063148,0.12801901,0.26861106,-0.02780291,0.09735323,0.7972871,-0.02943401,-0.14379037,-0.11372486,0.29309802,-0.0221969,0.12234182,0.15719789,-0.20997683,0.27886126,-0.04942865,0.01931041,0.02394785,-0.02327117,0.07332397,0.27316652,-0.00254605,-0.04840498,-0.07715156,0.04785165,-0.04146848,-0.00074457,0.03188824,-0.02465677,-0.15050653,0.09653054,0.05756424,-0.02294515,-0.16319066,0.0430309,0.65116111,-0.01493026,-0.00409183,-0.0388928,0.14728003,-0.1448339,0.09722783,-0.01183168,-0.17266814,0.29213664,0.14047389,0.0870218,-0.08285922,-0.06126106,0.03816728,-0.04587554,0.00024475,-0.01460852,-0.09086815,0.21526405,0.2464082,0.14810678,0.04340626,-0.10611039,0.00905324,-0.09686361,-0.02533831,0.01717979,-0.02507144,0.1204169,0.58738315,0.05057467,0.00468821,-0.10655666,0.07715302,-0.09088478,-0.03858081,0.01568165,-0.09524607,0.07756471,0.04558125,0.00596901,0.15974732,-0.06736224,-0.01158187,0.08755262,-0.17631143,0.05027855,-0.10033885,-0.04667371,0.09540861,-0.04077418,-0.07294712,0.08282269,-0.09675973,0.50835678
NDAR_INV04EUBGTM,0.49342535,0.19697332,0.43551038,-0.14471387,-0.11017013,0.99218091,-0.05376776,-0.13062469,0.15813623,0.24844922,-0.02853137,0.05329662,-0.04723025,-0.13324254,0.33666523,-0.12764161,-0.08585471,0.07486951,0.0938052,0.04885959,0.23957363,0.00164395,-0.00039674,0.0361428,0.04864994,-0.01570086,0.00591466,0.06125771,0.04244178,-0.12781323,0.11614093,0.07626034,0.01855039,-0.11667898,0.07805598,0.64291504,0.00273422,0.11844645,0.22383135,0.13692077,-0.12424298,0.07412625,0.03056346,-0.01314047,0.25638512,0.30877231,0.13571352,-0.2097772,-0.05805123,0.05373889,-0.05782229,-0.01132183,-0.00194872,-0.04562109,0.46774997,0.43002602,0.13440245,-0.2026918,-0.02498347,-0.03501708,-0.10199794,-0.03462922,0.01474992,0.03010052,0.41845266,0.87586947,0.24490185,0.10927571,-0.21953611,0.01249268,-0.01101941,-0.0818163,-0.0056991,-0.01735311,-0.01296011,0.20958395,0.25682771,0.31529956,-0.00919517,0.0426959,-0.11934044,-0.14963677,-0.03121013,-0.10740601,-0.05542391,-0.04022688,-0.07185126,-0.06894526,-0.02046439,-0.00909975,0.39163989
NDAR_INV04JY6730,0.32318423,0.17505293,0.38405915,-0.01772949,-0.05597744,0.96849247,0.01204406,-0.12351782,0.22905441,0.33663901,-0.05822102,0.06787907,-0.1616026,-0.16499838,0.29416298,-0.05570427,-0.1348057,0.1177029,0.14183559,0.03487627,0.32589848,0.02264996,-0.01329461,0.05428038,0.07362837,-0.03725768,0.0440868,0.03259364,-0.05603162,-0.14326543,0.29183343,0.06711208,0.05260461,-0.00422236,0.00174651,0.50509775,0.10447249,0.22193159,0.15609859,0.0582286,-0.076079,-0.00858498,0.03641672,-0.07596175,0.38988938,0.18191579,0.14694247,-0.07006338,-0.05942092,0.04820069,-0.08399304,-0.00142034,-0.05246381,-0.09308091,0.31716211,0.20097604,0.1440152,-0.11647415,-0.12045102,-0.05492943,-0.14388813,-0.00117185,-0.07088195,-0.02516839,0.15436905,0.36232613,0.01405198,0.00897531,-0.06199865,0.13258425,-0.08649164,0.05168064,0.02445973,-0.09395588,0.09363426,-0.06316344,-0.04501723,0.25097173,-0.10609237,-0.04714118,-0.17629299,-0.22222604,-0.01284113,-0.19019422,-0.06626852,0.00051723,-0.07374913,-0.06869094,0.06762908,-0.11396207,0.43925927
NDAR_INV056V9RRJ,0.28304,0.1233002,0.27583516,-0.1530662,0.01409157,0.91464724,-0.03046042,-0.10414891,0.02637553,0.17486397,0.00460207,0.12663907,-0.10247315,-0.08550098,0.22369203,-0.01601212,-0.00391147,0.05851816,0.05655754,0.02639795,0.10695325,-0.00449985,-0.0439757,-0.01401673,0.03054495,-0.02047736,0.00226988,0.03217007,-0.02954402,-0.07935956,-0.01184225,0.0398229,0.00498124,-0.05493747,0.06297842,0.41197319,-0.0224386,0.05552062,0.19929969,0.05678713,-0.01342433,0.11873262,0.0006289,-0.03928311,0.32947602,0.11359823,0.01732748,-0.15319565,-0.02715986,-0.00986058,-0.04828349,-0.01735056,-0.02966482,-0.13750741,0.25236577,0.24776995,0.13707263,-0.09499115,-0.06957258,0.02180666,-0.04752694,-0.0092627,-0.02460396,-0.03171732,0.14085204,0.43894659,0.08959011,0.00507163,-0.15613148,0.08484795,-0.03661272,0.02958654,0.01229546,-0.03357167,0.07054816,-0.00384481,0.02845223,0.2335186,-0.02611135,0.0455217,-0.05525751,-0.15539927,0.04410698,-0.07702034,-0.03375819,-0.02056598,-0.032887,-0.00756222,0.01295402,-0.07163681,0.23601328
NDAR_INV05CA3VX5,0.39523395,0.14208237,0.40547493,0.01837862,0.09131519,0.908625,-0.06903888,-0.21795366,-0.01347708,0.24830398,-0.04075476,0.0634204,-0.08852131,-0.12490909,0.18920717,-0.09333731,-0.22473485,-0.15018218,0.1551901,0.00038132,0.50801694,-0.03254398,-0.08186305,-0.0232021,0.08952869,-0.05359524,0.06644349,0.05680237,0.0088876,-0.0535028,0.14529264,0.12757041,-0.05910569,-0.04409436,0.03704482,0.61001759,-0.0002065,-0.07240922,0.10607615,0.12613008,-0.06225412,0.2120516,0.04907058,-0.03844627,0.24766397,0.14873866,0.10054202,-0.09229779,-0.0813105,0.05946418,-0.19318702,-0.03437512,0.06210889,-0.16734051,0.30443255,0.2704031,0.06183203,0.05526019,-0.0903303,-0.03278133,-0.21696684,-0.03302352,0.02707422,-0.1370684,0.21484559,0.70741695,-0.07642599,0.00863442,-0.04930603,0.02590979,-0.04603259,0.02490954,0.03657758,-0.14497092,0.02679888,-0.06578649,-0.05993529,0.22804599,0.05469795,0.14173802,0.1528197,-0.16972674,0.0245093,-0.31935548,-0.07991869,-0.01715477,-0.10816244,0.05348978,0.16840559,-0.04266858,0.4597478
NDAR_INV06DP74KL,0.25668349,0.11746223,0.34128656,0.00279418,0.16547944,1.03836939,0.02976266,-0.13747736,-0.08076362,0.21319237,-0.04130459,0.11065182,0.07797971,-0.16931209,0.30143386,0.01399221,-0.06489209,-0.06850948,0.07721048,-0.0110889,0.29288732,-0.01081339,-0.03637297,-0.05092213,0.03777014,-0.02802434,0.00816214,0.02382354,-0.06943242,-0.07180211,0.10405697,-0.01052243,0.09793846,-0.16563169,0.01345852,0.68194706,0.02052282,0.11485432,0.24889491,0.04637373,-0.02100218,0.02837572,-0.01020809,-0.02646461,0.36678211,0.1129515,0.04252861,-0.09052861,0.01228023,0.01955333,-0.03774052,0.00391243,-0.04482763,-0.03229476,0.21451308,0.14802698,0.02673479,-0.0716479,0.03302759,-0.05047175,0.01963028,0.00261535,-0.1367287,0.01579388,0.12211828,0.34382455,0.05379846,-0.02551238,-0.12592064,0.13414313,-0.12619514,-0.00997975,0.04481225,-0.16184173,0.08937285,0.07929817,0.11585889,0.38142007,-0.12551969,0.03785587,0.17029675,-0.17165305,0.12227143,-0.21705947,-0.0356009,0.21414503,-0.05548254,-0.08872708,-0.08040365,-0.14540094,0.44843133
NDAR_INV06DX0E7R,0.19588264,0.17623918,0.28876964,-0.1198318,-0.01081495,0.74170947,-0.02502683,-0.07773518,0.05736501,0.15713081,0.00494025,0.15102224,-0.01337721,-0.1015103,0.28441133,0.02325281,0.12190712,0.00148468,-0.05525926,0.14730536,0.14147463,-0.00250242,-0.02183942,0.02607142,0.01985183,-0.02545027,-0.02926046,0.02590933,-0.03966069,-0.06190028,0.05604265,0.0317386,-0.04531884,-0.06819488,0.03826838,0.21210363,0.08484859,0.17931275,0.11064579,-0.02533379,0.14188715,0.15300261,0.00974829,-0.07138739,0.30558523,0.11280443,0.11608721,-0.09489357,0.02200056,0.06276754,-0.02837998,-0.00658523,-0.06571357,0.05089333,0.27771123,0.10646281,0.06099619,-0.1751043,-0.04984325,0.00809361,0.05498142,-0.03709289,-0.13454363,-0.00539792,-0.04741158,0.31695451,0.11790264,0.06777149,-0.16033104,0.01428777,0.0268126,0.04405494,0.00119736,-0.0436325,0.08060132,0.04936104,0.07513121,0.17044906,-0.11309867,-0.04350105,0.2006517,-0.0862692,0.03543074,0.00173106,0.01014443,0.09640956,-0.03347562,-0.16580071,-0.0188968,-0.11171353,0.29113169
NDAR_INV07CMT243,0.30395225,0.11951992,0.25109502,-0.02991576,0.11306324,1.09305313,-0.00859654,-0.07174208,-0.08408883,0.17318699,-0.13218568,0.07964975,0.2045287,-0.10594069,0.27134749,-0.17035635,-0.03256271,0.08142214,0.01298262,0.17719398,0.29040796,,,,,,,,-0.05213212,-0.0299025,0.14561865,-0.05476801,0.02383757,-0.02788451,,0.17455404,0.06969593,0.15505585,0.29018781,-0.00318299,0.0600535,0.04125339,,0.05728566,0.30464019,0.16862864,0.15683052,-0.05852115,-0.1485628,0.00760513,-0.17268027,,0.01240455,-0.02410574,0.47801596,0.08309595,0.0131257,0.00715404,-0.04390114,-0.08165974,-0.06166271,,-0.0266281,-0.02580028,0.08778051,0.49166038,0.07076176,-0.09935969,-0.21502614,0.18667105,-0.17101184,-0.05029862,,-0.12787013,-0.09006379,-0.20077376,-0.02849655,0.4088,-0.10522311,-0.0663759,0.03568977,-0.08829206,0.04109442,-0.0145923,,0.12740823,-0.02196239,0.02298346,-0.00657928,-0.14931277,0.20478763
NDAR_INV07RPB2TU,0.31337725,0.14046515,0.34593985,-0.01243362,0.17824596,0.7067301,0.01289152,-0.13679445,-0.09664885,0.19960061,-0.02823555,0.09349101,0.11822713,-0.13136032,0.2608894,-0.03458982,0.04160673,0.05896876,0.03069129,0.02858852,0.26134533,0.00762694,-0.06866936,-0.07136331,0.0764216,-0.07873463,-0.00913348,0.04421656,-0.03371046,-0.0889521,0.04340678,0.02540774,0.01480714,-0.19730641,0.03887444,0.63261685,-0.0382652,0.05991327,0.04759912,0.05805138,-0.02784657,0.2999691,-0.00444639,-0.21223734,0.4179709,0.19202294,0.07425505,0.0236868,-0.03322987,0.07211632,-0.09940273,-0.0360352,-0.00265172,-0.16266048,0.31382151,0.29120311,0.09067594,-0.07323592,-0.02076627,-0.01599095,-0.05393457,-0.01016001,-0.11023488,-0.02102736,0.2292293,0.77753765,0.04682036,0.02156309,-0.05324937,0.03109615,-0.04829038,0.07271795,0.01067899,-0.09312461,0.05733176,-0.02496646,0.03573767,0.19491493,-0.10056107,0.06980895,0.18174887,-0.17333665,0.13162933,-0.11001468,-0.08105901,0.13687627,-0.13301541,0.02535819,0.00539718,-0.0395426,0.51310203
NDAR_INV0889M0JE,0.26019267,0.17078643,0.27386084,-0.06588714,0.01221722,0.9348677,-0.03943131,-0.12335843,0.13364091,0.2722648,-0.0040956,0.08565627,-0.141924,-0.13099562,0.23233597,0.00938701,-0.0353747,-0.06118446,0.05122559,0.07737266,0.22496035,-0.01792026,-0.04437808,-0.00580078,0.07464862,-0.04256019,0.00094218,0.07558502,-0.06705409,-0.04561503,0.14308794,0.03629468,-0.01624368,-0.11751839,-0.0226143,0.66141077,0.08772843,0.09218449,0.04837939,0.09153707,-0.06935235,0.05202971,-0.0082649,-0.0701074,0.24504982,0.08652716,0.04252546,-0.12846544,-0.03678553,0.02635092,-0.0153288,0.02362694,-0.10454743,-0.04683346,0.23061011,0.17427047,0.060081,-0.08886525,-0.01902553,-0.04762428,-0.0417006,0.00355688,-0.03709877,0.02634422,0.14116272,0.44109383,0.07293112,0.04819286,-0.02503339,0.02449818,-0.05149857,0.01712592,0.02269511,-0.10955849,0.07611559,0.02312212,0.06826628,0.22496456,-0.05835392,0.03426275,0.06192736,-0.17322216,0.0013346,-0.16273489,-0.10512161,0.20984722,-0.06299871,-0.06048442,-0.03172271,-0.08237794,0.50687024
NDAR_INV08GBDG8X,0.35458819,0.21095602,0.3675665,-0.12046215,0.01641436,0.89741264,0.02596623,-0.02899682,0.05820406,0.22084261,-0.06181566,0.05749084,-0.08771432,-0.15793791,0.28932513,-0.00857861,0.03031712,-0.00705675,0.07727618,0.01164911,0.17642291,0.02007358,-0.04875298,-0.04943971,0.03596799,-0.04871317,-0.01183755,0.06491526,-0.11435858,-0.13016878,0.21232483,-0.00448494,0.00922008,-0.0919099,-0.01139702,0.51792624,0.10839585,0.23476736,0.11341698,0.03447929,-0.0254597,0.03523938,-0.00428332,-0.12819834,0.28072094,0.16035289,0.13039892,-0.12861959,-0.02165817,0.04838329,-0.0009923,-0.00597999,-0.12234984,-0.00667921,0.31204202,0.21360156,0.20610355,-0.0773272,-0.04016416,0.05046846,-0.02225121,-0.01171447,-0.12664505,0.06367668,0.24131478,0.72371981,0.15519214,0.11632126,-0.11158034,0.06268575,-0.06447611,0.04641018,0.03124341,-0.15640166,0.10748548,0.07461858,0.10435935,0.19798978,-0.14655253,-0.10377999,-0.02265879,-0.12491795,0.09046788,-0.07909174,-0.06474691,0.23388483,-0.12396537,-0.13809654,-0.11715552,-0.14544822,0.40801395
NDAR_INV08R2PTT1,0.34586509,0.1762936,0.35868447,0.09234662,0.09781243,0.96307419,-0.0875838,-0.19468819,-0.01608129,0.4313465,-0.04285092,0.13548143,-0.02727745,-0.24007941,0.35889099,0.05232116,0.00188421,0.06871762,-0.00938998,0.01335496,0.26654626,-0.0225948,-0.06206195,0.00252173,0.1199622,-0.07005941,0.00254786,0.08599398,-0.1349064,-0.13249235,0.16517288,0.01425927,0.08658497,-0.06130521,0.04366448,0.615763,-0.00653648,0.02221909,0.21373216,0.25451906,-0.20041125,0.05877288,0.05732656,-0.08913461,0.40896615,0.12523839,0.07304322,-0.05712617,-0.08901932,0.06655116,-0.08039958,-0.02077227,-0.0390095,-0.10718981,0.28503155,0.22595763,0.15608445,-0.02481447,-0.12102981,0.02424791,-0.09332947,-0.04390198,-0.00841732,-0.16044407,0.19936721,0.76269049,0.12411019,0.01008821,-0.02634547,0.18410231,-0.18661393,0.06188546,0.0423499,-0.17089891,0.16589873,-0.02586102,0.0180258,0.25956954,-0.06859563,0.0105177,0.0022064,-0.27411474,0.101592,-0.13695675,-0.09175447,0.1551913,-0.20534212,0.02334058,0.08690662,-0.21199873,0.54452757
NDAR_INV09T2EBX4,0.30157538,0.16794332,0.35176682,-0.04233735,0.10069915,0.91822449,-0.06136821,-0.1763211,0.0330132,0.32489532,-0.04087734,0.10054808,-0.05082835,-0.2272021,0.3858529,-0.04355659,-0.00510021,-0.00471531,0.02911149,0.06086896,0.29941172,-0.02228334,-0.08510722,-0.03102009,0.09399316,-0.06604197,0.03589656,0.05032409,-0.04827295,-0.15206958,0.18314925,0.09615317,-0.08502267,-0.15075328,0.03811382,0.56654306,-0.03377446,0.04117067,0.2174737,0.2123767,-0.11412969,0.02706594,0.04030775,-0.00996049,0.54704469,0.14312676,0.13246853,-0.12070475,-0.12651907,0.08172551,-0.05220392,-0.04545198,-0.10227839,-0.10745098,0.26771895,0.21459935,0.17672211,-0.12887227,-0.15294053,0.03540772,-0.12249882,-0.07191708,-0.10002442,-0.11323526,0.15121294,0.6187538,0.02343694,-0.00683063,-0.06076841,0.06947011,-0.09550544,-0.01920067,0.02104795,-0.04209501,0.06579877,-0.04775407,-0.01148822,0.14290085,-0.07536781,-0.00569905,0.03010335,-0.18717115,0.02506555,-0.18749094,-0.06686304,0.13794245,-0.157478,-0.0311912,0.07617621,-0.01692119,0.48949872
NDAR_INV0A4ZDYNL,0.26992423,0.1368885,0.29977175,0.04823973,0.1070681,0.9668791,-0.02709526,-0.07013157,-0.05360562,0.16885912,-0.06177915,0.07160497,0.02744393,-0.09002803,0.31104117,-0.0398461,-0.04604053,0.061685,0.02744982,0.05258386,0.26625196,0.00086397,-0.03638525,-0.08546026,0.05072023,-0.05601994,0.02471222,0.07264176,0.02151472,-0.10589074,-0.02330807,0.02361493,-0.09915408,-0.06255449,0.05135953,0.3185141,0.03046349,0.07065947,0.09125442,0.02840412,-0.01209726,0.17263989,0.01861861,-0.04073265,0.26562084,0.08298376,0.16088608,0.04052639,-0.03888742,0.04247941,-0.10048816,-0.0367641,-0.05106873,-0.0551559,0.2149386,0.29514137,0.08830857,0.05143378,-0.06509082,-0.12708228,-0.04729543,-0.02737137,0.00480156,-0.02752442,0.06289879,0.82794987,0.07620018,0.0654926,-0.02726185,0.04368705,-0.06939588,-0.02842099,0.01636599,-0.02631522,-0.01727295,0.03111193,0.03566128,0.16785207,-0.03374334,-0.07935068,-0.00425981,-0.10428377,-0.01823995,-0.09537979,-0.03506472,0.1613988,-0.07862113,-0.04210451,0.02544816,-0.04675525,0.34519353
NDAR_INV0A6WVRZY,0.22906001,0.11684003,0.1773295,-0.0617986,0.01526463,0.80123435,-0.03753399,-0.05357422,0.01244547,0.16690805,-0.00622289,0.04286961,-0.02447824,-0.08440705,0.14475415,-0.06417211,-0.0306556,-0.01290918,0.06484542,0.06381005,0.17076851,-0.01378066,-0.01311467,0.00974828,0.02855766,-0.01234188,0.01502169,0.02585742,-0.06210233,-0.13695876,0.14497658,0.01218109,-0.02788736,-0.0261916,0.01570249,0.7204304,0.00959623,0.03740908,0.10287503,0.07300904,-0.02302012,0.06811762,0.04460499,-0.04951329,0.22425806,0.11832405,0.08158052,-0.12414915,-0.0724858,0.06561012,-0.07579777,-0.03964601,-0.07860664,-0.08987755,0.27397234,0.15985039,0.12392524,-0.15371044,-0.09614749,0.11177942,-0.0699022,-0.04374909,-0.14785777,-0.07301537,0.28820347,0.42403205,0.05243766,0.03072033,-0.1195226,0.0430553,-0.03404408,-0.00343813,0.00823968,-0.07323474,0.04096483,0.04856849,0.06267606,0.13817807,0.00965002,0.01635788,-0.00953755,-0.17120823,0.0126707,-0.12827013,-0.03518713,0.09883214,-0.06714176,0.05517269,0.03053888,-0.04006377,0.43808294
NDAR_INV0AEBMADL,0.35195657,0.15476509,0.3355522,-0.03947684,-0.02575164,0.65666633,-0.09386969,-0.1020747,0.06895619,0.23670761,-0.01815762,0.11616938,-0.04440389,-0.09630232,0.24129722,-0.11866765,-0.02361279,0.16834597,0.11656749,0.01424359,0.24436381,-0.01016901,-0.0013401,-0.04620063,0.03239805,-0.01060158,-4.976e-05,0.02943207,0.02955085,0.01231129,0.18682379,0.04001945,-0.02587112,-0.05934477,0.00603516,0.51588568,0.01529002,0.1600215,0.2557043,0.03936919,0.04348181,0.17792188,-0.01063031,0.00268484,0.40395888,0.19194167,0.07092605,-0.15458619,-0.09442451,0.04835491,-0.16925271,0.00163782,-0.00094639,-0.08784867,0.31952488,0.37274511,0.1685516,-0.0380027,-0.05162505,-0.02980481,-0.0794903,-0.00689215,0.0086137,0.07169844,0.18370821,0.85649749,0.04497435,-0.00621315,-0.19007491,0.00083566,-0.0419914,-0.05380066,0.03383176,-0.07153098,-0.08868439,-0.00286066,0.05719099,0.2070236,0.05722116,-0.08740832,-0.0543973,-0.17688154,-0.02363066,-0.19799962,-0.02717793,0.06329014,-0.13919791,0.09077105,-0.00374089,0.01131543,0.45175599
NDAR_INV0APJMRD1,0.38433251,0.24576512,0.37727225,-0.04273817,-0.01829326,0.97089023,-0.0663801,-0.13324933,0.04592171,0.3684805,0.0562601,0.16961717,-0.05003303,-0.21985042,0.42435295,0.02288456,0.04658868,0.10842494,-0.0893384,0.27725375,0.39886307,-0.00753396,-0.02906452,0.05563416,0.07062251,-0.05641278,-0.01352466,0.05245309,-0.06654946,-0.1225971,0.13620161,0.12131355,-0.10571706,-0.11608801,0.06915106,0.54690298,0.01963083,0.07634995,0.10619397,0.09342788,0.01043423,0.14529457,0.02054844,-0.01998249,0.25103836,0.11735493,0.14933063,-0.04288886,-0.06583371,0.09209428,0.02631664,0.00101484,-0.06820916,0.03360863,0.2241647,0.26600123,0.09919606,-0.08910612,-0.05101072,-0.00765711,-0.03668833,-0.02878063,-0.08772538,-0.07652318,0.07014991,0.56166095,0.05694797,0.03621392,-0.02931665,0.14508201,-0.08774334,-0.049237,0.03000943,-0.09121681,0.08932528,0.01891602,0.02234901,0.21016228,-0.11420131,-0.08688312,-0.00167496,-0.10494507,-0.11442172,-0.17457044,-0.04590542,0.09042285,-0.09138408,-0.12103523,-0.04143586,-0.08720351,0.42956566
