src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INV1UHL5BY3,0.37360394,0.23743402,0.36202072,-0.00513762,-0.01492803,1.17312503,-0.01626758,-0.00018601,0.06330808,0.20857953,-0.03990933,0.05328278,-0.01847795,-0.05514357,0.18683337,0.02416768,0.14009347,0.0164142,0.06973337,0.123985,0.28216789,-0.00983298,-0.04256997,-0.00264121,0.04639504,-0.05954656,-0.03100929,0.04737854,0.00973615,-0.07990498,0.17993562,0.03957197,-0.0151523,-0.07808072,0.03522145,0.58192079,0.12464271,0.28003201,0.05395308,0.1063566,0.04885449,0.27383349,-0.02459994,-0.01953124,0.45706902,0.17196964,0.13994367,-0.1363929,0.00979162,0.00714771,-0.00592146,-0.01201238,-0.04506458,0.03484247,0.30336528,0.31659173,0.23048548,-0.03587437,-0.02878027,-0.02817859,0.02932784,-0.01758591,-0.08316507,0.08220488,0.14238889,1.10991603,0.14331915,0.12185857,-0.09561182,0.05184139,-0.04529759,0.05431117,0.0363367,-0.08142053,0.14210264,0.08535493,0.09050771,0.19449769,-0.02096889,-0.1101493,-0.02636196,-0.15650106,0.02433512,-0.12908119,-0.02464721,0.19697098,-0.10037392,-0.03417018,-0.12421294,-0.0995039,0.44033064
NDAR_INV1UWWV5JP,0.26707491,0.1371726,0.35175274,-0.07893638,0.09407343,0.92459179,-0.08044603,-0.19936564,-0.0168779,0.42655532,-0.01044382,0.07202506,-0.0431312,-0.19534658,0.25364536,-0.07703354,-0.02233559,0.02325823,0.01663761,0.11793665,0.23734208,-0.01747051,-0.04725072,-0.03485707,0.07696568,-0.03794252,0.01425789,0.03879767,-0.07753528,-0.13346493,0.07665905,0.13550478,-0.07775586,-0.17812791,0.02457146,0.75083346,-0.11260839,-0.00728655,0.16214053,0.24469528,-0.18716434,0.035118,0.03626231,-0.08677523,0.59447145,0.13256783,0.03464479,-0.16948257,-0.06414608,0.02398373,-0.05803343,-0.01683838,-0.08279371,-0.1400816,0.28384331,0.20018307,0.08353916,-0.0992879,-0.17817162,0.00156381,-0.10987781,-0.0416501,-0.01431878,-0.12685468,0.09839519,0.50995549,0.05238831,0.02332591,-0.08984334,0.00922559,-0.02456629,0.06256541,0.02249824,-0.18824568,0.10703761,0.0126441,0.03848373,0.17897731,-0.03404929,-0.00511361,0.16636813,-0.1873667,-0.002247,-0.14390027,-0.04436728,0.25267961,-0.07521305,-0.06285994,0.16310083,-0.09292655,0.4690646
NDAR_INV1VCFJ6CR,0.41780735,0.15980389,0.30188984,-0.22839736,0.10032286,1.14395183,-0.10280213,-0.17158492,-0.07277059,0.28488997,0.03587302,0.21273716,-0.04006745,-0.20629675,0.42159725,-0.11606317,-0.00800334,0.13954435,0.0878526,0.01707166,0.21935508,0.05513258,0.00782545,-0.0607484,-0.00021224,0.00922244,0.00234854,0.03074878,-0.02302964,-0.08462171,-0.13299771,0.03441742,0.05078765,-0.0989544,0.01016458,0.44222155,-0.02508301,0.1084001,0.36925279,0.00793175,-0.03924662,0.03067037,-0.01464,-0.09066038,0.28370689,0.33688062,0.0602569,-0.31901578,-0.11637688,0.09383084,-0.13448368,0.04804794,-0.01673848,-0.086157,0.58837961,0.35102504,0.08654509,-0.3043346,-0.0890763,0.04499571,-0.11777327,0.03747203,-0.04628128,-0.05835817,0.41108124,0.68405552,0.10362847,-0.0691266,-0.14800973,0.09562116,-0.1440697,-0.00294992,0.04084784,-0.04063773,-0.02538908,0.09610428,0.07350026,0.2131413,0.00769181,0.00168392,0.06945723,-0.20280138,0.0664308,-0.15000045,-0.02217146,0.08040677,-0.02382501,0.04506165,0.05069538,-0.08792614,0.36792214
NDAR_INV1VKHC02B,0.18659335,0.11522664,0.27038952,-0.07222094,0.06811606,0.9082324,-0.01868617,-0.09355178,-0.13308035,0.13135128,-0.04025559,0.05573482,0.09978755,-0.07769078,0.18342836,-0.06736854,-0.08565383,-0.00848426,0.09390489,-0.00061592,0.1793812,0.02894634,-0.00061034,-0.06423894,0.02941644,-0.02022226,0.02083281,0.04612148,0.02909933,-0.01962571,0.11962545,-0.036004,0.05753565,-0.08687087,0.01437285,0.3764038,0.05479474,0.13942369,0.08357406,0.05522868,-0.02685603,0.09268017,0.03647394,-0.05165272,0.31636918,0.05781826,0.04751117,-0.06879384,-0.05027512,0.03112654,-0.09377695,0.00069147,-0.00709768,-0.11805613,0.28878575,0.18499618,0.12445362,-0.09652753,-0.04338414,-0.03926646,-0.0692913,0.00102263,-0.06026943,0.04483261,0.09785245,0.62515937,0.06174603,0.04799029,-0.12909774,0.02645731,-0.02805836,0.02023155,0.04728719,-0.03055129,0.10857816,0.00086051,0.06263274,0.14910327,-0.02359993,0.08201988,0.19372909,-0.14726241,0.08650356,-0.11961909,-0.06006832,0.12307107,-0.03003933,-0.02962425,0.03183501,-0.07026374,0.33740332
NDAR_INV1VM14D0X,0.24287235,0.17394895,0.34887091,0.06864113,0.2174004,0.95200223,-0.10792103,-0.23610229,-0.20842266,0.35384096,0.02071925,0.17377583,0.16375562,-0.23692196,0.34239769,-0.04091596,-0.03629976,-0.04413276,0.09089974,0.06568073,0.18564599,0.00697239,-0.04145599,-0.07598355,0.08195046,-0.05773802,0.01705733,0.05425437,-0.08593452,-0.16887945,-0.1171096,0.07984764,0.01305418,-0.01518233,0.05718362,0.53425279,-0.02027408,0.15518918,0.05163653,0.07238596,-0.00017969,0.07182408,0.03278762,-0.14074532,0.59099647,0.10392606,0.0982614,0.02347604,-0.12573679,0.05846743,-0.0789904,-0.02858429,-0.01777118,-0.13869172,0.22297971,0.14552358,0.12158393,0.08796291,-0.14664898,0.08873271,-0.04892754,-0.0325333,-0.05683394,-0.06488634,0.0353706,0.49952055,0.00870455,0.03787102,-0.0671517,0.05542473,-0.04427474,0.05376816,0.02544543,-0.12554012,0.14600999,-0.07820762,0.00375984,0.19982911,-0.03718856,0.03992577,0.11640673,-0.17673884,0.07932556,-0.12391503,-0.0717308,0.03426285,-0.03858878,-0.02742992,0.12207099,-0.05291382,0.44832683
NDAR_INV1VZJUUZ9,0.36388537,0.18382579,0.2029507,-0.10318632,-0.02138767,0.84273313,-0.07442239,-0.07675028,0.08977908,0.22593524,-0.01216657,0.05314873,0.01153559,-0.11787933,0.31014637,-0.12363662,-0.06502646,0.11277231,0.08770389,0.03579705,0.23712212,-0.00060251,-0.00390962,-0.01217024,0.04602377,-0.03553348,-0.0097894,0.03142926,-0.04811038,-0.06262579,0.04933957,0.02640623,-0.00131104,-0.07749341,0.002291,0.56657246,0.01745724,0.09340359,0.03616982,0.03381066,-0.06161349,0.07655176,-0.00999626,-0.11040719,0.36143888,0.21930156,0.11324405,-0.13646355,-0.04352676,0.0231445,-0.10722968,0.01600943,-0.12214549,-0.0845837,0.42765886,0.30056083,0.14308821,-0.11037657,-0.04432122,-0.00158421,-0.12108348,0.03276332,0.04491559,-0.00862929,0.14058085,0.52148849,0.08749506,0.03759607,-0.10252755,0.01850977,-0.10284372,-0.03139827,0.02472363,-0.1569508,0.11291893,0.04959163,0.04323357,0.23233486,-0.06737524,-0.02424685,-0.02718351,-0.16639915,0.05422245,-0.08075151,-0.0612336,0.15550213,-0.03630978,-0.12449588,-0.03395583,-0.09467229,0.36481164
NDAR_INV1W2D4CFP,0.42876503,0.15168825,0.29733224,-0.20104293,0.03315207,1.2276369,-0.03113315,-0.06431298,-0.00353326,0.20128255,0.01059395,0.06716856,-0.03907058,-0.09682885,0.24230205,-0.10367388,0.02659899,0.12711261,0.0469366,0.03059345,0.25535163,0.0503396,0.00822545,-0.03656742,0.0166297,-0.00350976,-0.0043779,0.04490051,-0.02326436,-0.14786781,0.00056254,0.02182619,0.08757712,-0.11493615,0.02260021,0.67146401,-0.07452872,0.14318254,0.31182292,0.10585981,-0.02646615,0.20701287,-0.00252728,-0.12621238,0.48756967,0.2630695,0.11287915,-0.2399694,-0.02966603,0.06955321,-0.13498469,0.02521759,0.01445499,-0.10915527,0.42695104,0.36607998,0.142577,-0.20699849,-0.03410543,-0.01385459,-0.12953406,0.02430676,-0.02872143,-0.09615284,0.27836601,0.68317093,0.15959851,0.07447863,-0.20070248,0.02695251,0.02970189,0.02889948,0.0384881,-0.04404773,0.02622243,0.08088474,0.06274189,0.23893229,-0.08999984,-0.11079246,-0.00561139,-0.12178087,0.02706561,-0.08947326,-0.03705163,0.14965352,-0.15233962,-0.08175599,-0.04850636,-0.09464717,0.32281839
NDAR_INV1WL8U6A7,0.35454386,0.17593817,0.36202538,-0.02670727,0.02452377,1.09739004,-0.03193537,-0.16548121,0.06674734,0.25804706,-0.09789134,0.13054151,0.0125921,-0.20238541,0.31541888,-0.10767409,-0.05940705,0.03652909,0.05265029,0.07995485,0.24258066,-0.00636189,-0.05621171,-0.01308547,0.06666322,-0.05477212,0.02037325,0.04263003,-0.04125427,-0.11092417,0.19991992,0.01648868,0.02238442,-0.07973604,0.0128532,0.63452241,0.05699061,0.32490215,0.22764163,-0.07483293,0.08641137,0.07942396,-0.03979509,-0.17102719,0.74932141,0.15917807,0.04807447,-0.13773377,0.01324806,-0.07139104,-0.07537905,0.016183,-0.12895645,-0.10402936,0.30143781,0.23568279,0.17820566,-0.15211476,-0.1342569,0.02090423,-0.11122994,-0.07638145,-0.07337916,0.04681306,0.07990653,0.57918331,0.04049477,-0.04155634,-0.11654722,0.07999366,-0.12783226,0.05562712,0.03235897,-0.19503925,0.01804573,0.05457492,-0.01662697,0.27560485,-0.08625094,-0.02120724,-0.03147315,-0.13866376,0.09973739,-0.07503555,-0.05392413,0.19488289,-0.05028837,-0.14537227,0.02157171,-0.10523139,0.33024846
NDAR_INV1Y1Z29D0,0.19511122,0.13926554,0.27844565,0.06152286,0.13128904,0.96921951,-0.01450408,-0.07236397,-0.0005232,0.23437928,-0.03449772,0.0489735,-0.01209796,-0.15235562,0.34424813,-0.01657302,0.01222726,0.0786767,0.02575154,0.10574378,0.20099032,-0.01101082,-0.0629749,-0.03542702,0.05425886,-0.01422898,0.00709986,0.07636252,-0.07169037,-0.08898877,-0.02243132,0.00776251,0.01715443,-0.08557351,-0.00260562,0.43391598,0.08998769,0.11474984,0.16162776,0.10229264,-0.1017272,0.0578765,0.00773141,-0.05402979,0.29311734,0.07611053,0.08998777,-0.00392375,-0.06697721,0.08245454,-0.06260527,0.00091181,-0.02150117,0.01017727,0.25394788,0.17780425,0.15728556,-0.04227146,-0.10919239,-0.03368777,-0.06656919,-0.04728055,-0.12413325,0.00568207,0.04265654,0.64840621,0.02270865,0.00361292,-0.06605002,0.0995151,-0.10032749,0.02135614,0.04852514,-0.11096579,0.05233561,0.00983544,0.03324595,0.20935437,-0.03881193,0.01803411,-0.01325375,-0.19687043,-0.00740757,-0.12144091,-0.08371966,0.11009405,-0.13039026,-0.02805654,0.11596299,-0.11025986,0.39921915
NDAR_INV1Y2L6GWB,0.32458043,0.14605979,0.3507939,-0.11350603,-0.0029726,0.90881434,-0.03001972,-0.12299801,0.00678173,0.24074465,0.00788168,0.12349566,0.03213761,-0.14239368,0.33128129,0.008969,-0.03482165,-0.03155221,0.05002605,0.11970295,0.26680632,0.03716544,-0.03988643,-0.07931532,0.0473554,-0.02261171,0.02895344,0.05214477,-0.0639949,-0.1872125,0.12986728,0.04818841,-0.036905,-0.08323583,-0.00473103,0.74546143,0.02377971,0.17952738,-0.02717233,0.00336656,0.08013,0.15435161,-0.03118704,-0.17658911,0.24845773,0.16462758,0.07455524,-0.07607016,-0.02105445,0.06115154,-0.00833418,0.02843051,0.03572147,-0.02509168,0.22635948,0.24500288,0.11520971,-0.18254491,-0.10069179,-0.05496022,-0.12154138,0.01254015,-0.05823965,-0.07573729,0.14589,0.82010523,0.14833363,0.14260276,-0.24427408,0.01549383,-0.02642236,0.03705365,0.03468176,-0.23170149,0.12766235,0.04180078,-0.00194143,0.37454986,-0.11833519,-0.01034938,0.10557558,-0.17658697,-0.02512108,-0.20850106,-0.08779792,0.18733407,-0.10269259,-0.07902211,0.01949375,-0.14137239,0.53575953
NDAR_INV1Y40DZT8,0.29409499,0.20002262,0.37710444,-0.06877523,0.02369321,0.84116678,-0.06438886,-0.17786971,0.02701782,0.29749799,-0.0038682,0.12270731,0.09350783,-0.22731895,0.40531449,-0.0409596,-0.09544411,0.01708896,0.04120164,-0.00897431,0.30700984,-0.01855348,-0.0470702,-0.02094261,0.0690699,-0.05058511,0.02765376,0.04667245,-0.05457761,-0.13990899,0.13118059,0.07348964,0.05457269,-0.14769134,-0.00096988,0.64543541,0.00647891,0.06542561,0.10584189,0.03860785,-0.10137391,0.09331498,0.00079169,-0.08993898,0.43861366,0.12789637,0.14856515,-0.13687656,-0.10964155,0.09762187,-0.08553751,-0.02411518,-0.05779051,-0.11192133,0.26383847,0.21796739,0.08865404,-0.19892332,-0.07703462,-0.02716013,-0.04092932,-0.01740015,-0.04023636,-0.114261,0.10962989,0.57775907,0.00856844,-0.02371176,-0.13979331,0.11301428,-0.19590584,0.05068805,0.05649605,-0.19405353,0.12348247,-0.04677614,0.05489798,0.33989425,-0.08256757,-0.08140591,0.02560843,-0.09848658,0.00423596,-0.10906361,-0.05000655,0.24960509,0.00084569,-0.10612327,-0.01130466,-0.08908942,0.49341786
NDAR_INV1ZD6AF6H,0.35750598,0.121985,0.29700622,-0.06188355,0.03299327,1.01030162,0.01355446,-0.1473342,-0.01269718,0.27957046,-0.10620255,0.05007463,-0.12237861,-0.17653081,0.33931875,-0.07675313,-0.0784397,-0.11871401,0.02113683,0.09987514,0.17056765,0.0040468,-0.06144092,-0.02997372,0.04722823,-0.02822692,-0.00393803,0.0538663,-0.01005235,-0.07970302,0.08579788,-0.01644878,0.03977118,-0.08122858,0.03399022,0.42177221,-0.01279469,0.0851042,0.25468169,0.02708716,-0.09959585,0.00884687,-0.05007071,-0.03975477,0.39031799,0.20287053,0.09965289,-0.12303393,-0.04817811,-0.00446171,-0.06469696,1.83e-05,-0.01754766,-0.11835289,0.41816103,0.19342263,0.10739326,-0.01693336,-0.09515322,-0.01437043,-0.10445224,-0.00298547,0.02511968,-0.12419156,0.22351712,0.53341092,0.01566888,0.02675611,0.05867232,0.08715361,-0.0595606,0.02815282,0.00812194,-0.10395014,0.11687567,-0.08290505,-0.06293424,0.20328699,-0.0967582,8.965e-05,0.16034995,-0.15280951,0.00733127,-0.0830293,-0.0173567,0.16204768,0.02703092,-0.11529252,0.02163879,-0.06520437,0.37988622
NDAR_INV1ZY3ZR47,0.30549312,0.26663461,0.38716599,0.01290757,-0.0109149,0.79258115,-0.01455359,-0.07643831,0.11165596,0.304554,-0.03733447,0.06035596,-0.02857759,-0.13600944,0.22770231,-0.00128575,0.02815604,0.05860681,0.07186114,0.04845969,0.23723235,0.00596237,0.00782354,0.00818993,0.08212004,-0.01884605,0.01326724,0.04132745,-0.07161429,-0.1421287,0.12533665,0.05437851,0.04856303,-0.09610951,-0.01126531,0.62683539,0.09349201,0.18841657,0.00671523,0.14896763,0.01833689,0.15326386,0.04828824,-0.12239825,0.43258854,0.13801941,0.14338734,-0.08080141,-0.060037,0.04237375,-0.05132649,0.00181683,0.00285862,-0.02585967,0.22892928,0.26433933,0.2173406,-0.1523479,-0.10834534,-0.03981627,-0.01493945,-0.05049782,-0.0712654,0.00468747,0.1012961,0.65561268,0.07913224,0.10520673,0.06510984,0.1677422,-0.05801282,0.10759533,0.07356817,-0.12497684,0.17158722,-0.02938926,0.02553075,0.38015556,-0.11007567,-0.11887166,-0.07908019,-0.1760647,0.04494331,-0.08233228,-0.07456617,0.06085198,-0.13844106,-0.0827502,-0.00571812,-0.17377623,0.37888163
NDAR_INV1ZZAPY9K,0.42396303,0.22887098,0.31763053,-0.23363828,-0.08869968,1.00869365,-0.12537035,-0.18458529,-0.03235695,0.28823945,-0.0274305,0.08167344,0.04538837,-0.11968881,0.22487171,-0.14025445,-0.09928786,0.13387483,0.11142455,0.05820311,0.18225107,-0.0223014,-0.02784321,-0.00809713,0.04640236,-0.01468509,0.02009332,0.04505262,-0.08988838,-0.10089165,0.08223171,-0.03176128,0.02177577,-0.07135381,0.02349507,0.54649722,-0.09763342,-0.0629758,0.16824536,0.0842949,-0.03395262,0.0899241,0.03368775,-0.10142352,0.43604975,0.35534248,0.16773702,-0.24457884,-0.10568786,0.00574732,-0.14111756,-0.01813872,-0.07258674,-0.11531578,0.4949612,0.42942681,0.21745431,-0.31568135,-0.18222985,-0.03710619,-0.18844061,-0.03211259,-0.04724686,-0.1333401,0.42128689,0.72269643,0.0860621,0.07789983,-0.12760008,0.03750089,-0.01707321,0.03840898,0.00569211,-0.16372291,0.03376788,0.04273455,0.06878429,0.15855914,0.00227791,0.01782059,0.06176567,-0.18833861,0.00687498,-0.1289563,-0.03859154,0.18959938,-0.06395937,-0.03154305,0.08282544,-0.10911097,0.35089158
NDAR_INV20GGC8X5,0.15619,0.08791867,0.18976282,-0.05027273,0.02117774,0.76251432,-0.01037437,-0.07908906,0.00719329,0.27667802,-0.0326709,0.07931443,-0.05580172,-0.20280322,0.37926746,0.01024886,0.0672854,-0.0518198,-0.00218758,0.04320356,0.17077084,-0.00488597,-0.03117169,-0.07233045,0.06855663,-0.03564815,0.00783478,0.05049785,-0.05091991,-0.08441629,0.16043702,0.07775406,0.06031086,-0.12969444,-0.00558942,0.51203797,0.01654756,0.04330023,0.17732471,0.14383994,-0.20145645,0.08040063,0.02064402,-0.09248294,0.31287378,0.10878394,0.05452383,-0.1216697,-0.03086457,0.05409611,-0.02136012,0.00351048,-0.03595341,-0.09034231,0.25209482,0.16259193,0.02792646,-0.09728946,-0.04823542,-0.01045569,-0.04357204,-0.03415643,-0.04660008,-0.08276736,0.15985241,0.3690218,0.10645458,0.10197858,-0.07128289,-0.0125793,-0.04139855,0.07632323,0.01709912,-0.15530464,0.0588038,0.03685479,0.03846133,0.17820353,-0.0814827,-0.07332686,0.14206599,-0.18813965,0.06527935,-0.13812343,-0.08035417,0.06885204,-0.12683839,-0.1019692,0.02927585,-0.1019119,0.46481109
NDAR_INV20NDWAH8,0.4138587,0.19840569,0.31796758,-0.03732679,-0.08437922,0.57625361,-0.10538307,-0.14389719,0.01473798,0.21946497,-0.06282466,0.09655862,-0.0380269,-0.12355953,0.2930274,-0.11410193,-0.02530383,0.04465377,0.00568475,0.1302548,0.24604922,-0.02515728,-0.03439313,0.00919347,0.04581312,-0.03235657,-0.02690125,0.02086378,-0.02127301,-0.09613489,0.13475287,0.01004277,0.01385936,-0.0093481,0.01265488,0.43104007,0.00825857,0.0827434,0.06484315,0.07497307,-0.07314196,0.09375422,0.01616558,-0.05635407,0.48890688,0.10673185,0.06645007,-0.05786184,-0.04038857,0.02012088,-0.11901979,0.00829727,-0.08393961,-0.08312504,0.29591226,0.36647057,0.15061006,-0.05064392,-0.12202606,-0.07881313,-0.10174972,-0.03113959,-0.07179396,-0.04376149,0.12647338,0.73046078,0.0782707,0.05146872,-0.08699611,0.0303449,-0.03818168,0.0019088,0.00638626,-0.07250175,0.0848001,-0.00682526,0.05365225,0.16149873,-0.02908844,-0.00071468,0.06638803,-0.11985444,0.03020834,-0.04668578,-0.0249091,0.11225895,-0.10204454,-0.0403816,-0.02350422,-0.03677667,0.35783032
NDAR_INV21VF36AV,0.43031252,0.15902559,0.26149424,-0.25597475,-0.09061635,0.71086739,-0.07327744,-0.06672798,0.08299486,0.17112286,-0.01282335,0.09562544,0.03330194,-0.13627318,0.34998712,-0.06165302,-0.04960594,-0.02008465,-0.03732709,0.10219544,0.24051645,-0.00755623,0.01098814,0.02673593,0.04116017,-0.02453436,-0.02369102,0.03237941,-0.00935558,-0.04458256,0.27748823,0.03964801,0.00585618,-0.08693322,0.0432307,0.56383797,-0.08756813,0.09602842,0.17699806,0.13917457,-0.105779,0.00448446,0.03528055,-0.02214112,0.5215628,0.2659637,0.07157525,-0.26702219,-0.05944027,-0.00733609,-0.04032412,-0.02042799,-0.05464552,-0.13503571,0.31760004,0.29145035,0.09081233,-0.2298899,-0.06900724,0.0072899,-0.04322348,-0.0018871,0.00313226,-0.12936852,0.26679756,0.44097965,0.08525358,0.08458773,-0.1246248,0.03806702,-0.03958445,-0.04283985,0.01759082,-0.092749,0.04227275,0.06016321,0.04881857,0.1673501,-0.02234888,-0.01960467,0.11247104,-0.05778206,0.02908814,-0.08010675,-0.02774459,0.14382597,-0.04140556,-0.05727145,0.02818742,-0.04585796,0.31528402
NDAR_INV21YRAN0R,0.27177591,0.12033592,0.31156233,-0.08949079,0.09853527,0.97040295,-0.03337278,-0.14171265,-0.0499221,0.26890708,-0.01106252,0.10951013,0.06268363,-0.12194873,0.18903249,0.01460912,0.07944301,0.13609525,0.00956133,0.06448058,0.16224856,-0.00069929,-0.03261585,-0.03510183,0.02438057,-0.03316583,-0.02486625,0.04411879,-0.06715013,-0.1232961,0.10426411,0.10204616,-0.01513103,0.00211212,0.03592614,0.40344936,0.05102798,0.15050702,0.10014768,0.03679895,0.02642102,0.10940177,-0.04110128,-0.03943892,0.42488928,0.00488528,0.06263112,-0.07420138,-0.02906198,0.08518995,-0.0229066,0.00396703,-0.00417023,-0.04756781,0.24651704,0.1567215,0.13449842,0.05918139,-0.02909816,-0.02084076,0.01526967,-0.061239,-0.14822625,0.03165708,-0.04827323,0.57127961,0.12363781,0.05373707,-0.12315711,0.01884267,-0.00640006,0.03827616,0.01295799,-0.06999274,0.08647305,0.03416449,0.01284432,0.16283665,-0.04792063,0.00346952,-0.00186917,-0.10367093,0.02261124,-0.0769073,-0.02177883,0.05366237,-0.0334157,-0.04356959,0.00420643,-0.06371385,0.2919334
NDAR_INV227DRH6R,0.1566029,0.09545462,0.27928411,0.00428879,0.02036838,1.01886252,-0.01443187,-0.07524272,-0.03100598,0.20858758,-0.00947311,0.12914396,-0.00592223,-0.15364094,0.31028606,0.01408428,0.0082263,0.07195531,0.02856271,0.04084722,0.19056098,-0.00551235,-0.04169326,-0.0366101,0.02864934,-0.0277814,0.0219423,0.03639393,-0.0198608,-0.07282087,0.08280961,-0.01617375,0.05522719,-0.04873134,0.03007162,0.46488403,0.07699728,0.13884267,0.20127311,0.0637937,-0.02496177,0.15093713,-0.00715281,-0.10146105,0.37877716,0.07431831,0.03884589,0.02532198,-0.00015394,0.01336629,-0.04845919,-0.02415596,-2.086e-05,0.00671167,0.16978462,0.11727363,0.03240575,0.00915392,-0.04209467,-0.04420722,-0.00763798,-0.00049678,-0.03774906,0.02247626,0.06222482,0.35892722,0.06179599,0.0625734,-0.13797326,0.07792999,-0.06375755,-0.07824266,0.0139658,-0.03978871,-0.02852375,0.03173216,0.0416418,0.33180949,0.00225361,0.01741069,0.02374101,-0.14582252,0.05299163,-0.08538827,-0.03170049,0.09386786,-0.0712252,-0.03445407,0.01423646,-0.02563881,0.37907799
